x,y,z,ax,ay,az,id
-21.877748489379900,79.67729949951170,14.073784828186000,-21.64522933959960,79.4544677734375,13.816835403442400,613
-21.579111099243200,79.49518585205080,13.879844665527300,-21.34906768798830,79.26659393310550,13.625733375549300,614
-21.282636642456100,79.306396484375,13.689001083374000,-21.055130004882800,79.0721664428711,13.437734603881800,615
-20.988418579101600,79.11104583740230,13.501277923584000,-20.76350212097170,78.87134552001950,13.25284481048580,616
-20.696548461914100,78.90931701660160,13.31668472290040,-20.474260330200200,78.66431427001950,13.071063995361300,617
-20.40709114074710,78.70135498046880,13.135218620300300,-20.187475204467800,78.4511947631836,12.892388343811000,618
-20.120128631591800,78.48733520507810,12.956877708435100,-19.903215408325200,78.23218536376950,12.716809272766100,619
-19.835721969604500,78.26739501953130,12.781651496887200,-19.621545791626000,78.00741577148440,12.544316291809100,620
-19.553937911987300,78.04170989990230,12.609532356262200,-19.342519760131800,77.77704620361330,12.374889373779300,621
-19.27483367919920,77.8104248046875,12.440499305725100,-19.06619644165040,77.54124450683590,12.208516120910600,622
-18.998458862304700,77.5737075805664,12.274537086486800,-18.792619705200200,77.30016326904300,12.04516887664800,623
-18.724872589111300,77.3316879272461,12.111620903015100,-18.521867752075200,77.05391693115230,11.884812355041500,624
-18.454132080078100,77.08452606201170,11.951709747314500,-18.254003524780300,76.80266571044920,11.727395057678200,625
-18.186307907104500,76.83234405517580,11.79474925994870,-17.98909568786620,76.5465316772461,11.572863578796400,626
-17.921463012695300,76.57527160644530,11.640685081481900,-17.727203369140600,76.28563690185550,11.421164512634300,627
-17.659658432006800,76.31344604492190,11.489460945129400,-17.46839141845700,76.02011108398440,11.272236824035600,628
-17.400955200195300,76.04698944091800,11.341012954711900,-17.212711334228500,75.75006866455080,11.126019477844200,629
-17.14541244506840,75.7760238647461,11.195281028747600,-16.96023178100590,75.47563934326170,10.982452392578100,630
-16.893081665039100,75.50067138671880,11.052196502685500,-16.710996627807600,75.19692993164060,10.841468811035200,631
-16.64401626586910,75.2210464477539,10.911698341369600,-16.465063095092800,74.91405487060550,10.70300006866460,632
-16.398269653320300,74.937255859375,10.773711204528800,-16.222488403320300,74.62713623046880,10.56697940826420,633
-16.155893325805700,74.6494369506836,10.638167381286600,-15.983319282531700,74.33626556396480,10.433337211608900,634
-15.916935920715300,74.357666015625,10.504995346069300,-15.74760913848880,74.04153442382810,10.302000045776400,635
-15.68144702911380,74.06206512451170,10.374119758606000,-15.515408515930200,73.74308013916020,10.172897338867200,636
-15.44947624206540,73.76272583007810,10.245467185974100,-15.286772727966300,73.44095611572270,10.045952796936000,637
-15.22107219696050,73.45975494384770,10.118961334228500,-15.061748504638700,73.13530731201170,9.921093940734860,638
-14.996285438537600,73.15325164794920,9.994525909423830,-14.84039306640630,72.82617950439450,9.798240661621090,639
-14.775163650512700,72.8432846069336,9.87208080291748,-14.622756958007800,72.51367950439450,9.677321434021000,640
-14.557759284973100,72.52996826171880,9.751550674438480,-14.40889835357670,72.1978759765625,9.55825138092041,641
-14.34412670135500,72.2133560180664,9.632851600646970,-14.198870658874500,71.87889099121090,9.440958023071290,642
-14.134317398071300,71.89356994628910,9.515907287597660,-13.992737770080600,71.55677032470700,9.325357437133790,643
-13.928390502929700,71.5706558227539,9.400632858276370,-13.790559768676800,71.2315902709961,9.211372375488280,644
-13.726404190063500,71.24470520019530,9.286949157714840,-13.592401504516600,70.90343475341800,9.098920822143560,645
-13.528419494628900,70.91580200195310,9.174773216247560,-13.398333549499500,70.5723876953125,8.987919807434080,646
-13.334506034851100,70.58399963378910,9.064020156860350,-13.208425521850600,70.23849487304690,8.878289222717290,647
-13.144729614257800,70.2493667602539,8.954607963562010,-13.022759437561000,69.90184020996090,8.769944190979000,648
-12.95916748046880,69.91197967529300,8.846449851989750,-12.841416358947800,69.56246948242190,8.662803649902340,649
-12.777898788452100,69.57189178466800,8.739463806152340,-12.664484977722200,69.220458984375,8.556780815124510,650
-12.601009368896500,69.22916412353520,8.633561134338380,-12.492059707641600,68.87586975097660,8.451791763305660,651
-12.428593635559100,68.88386535644530,8.528656005859380,-12.324247360229500,68.52875518798830,8.347750663757320,652
-12.260751724243200,68.53604888916020,8.424660682678220,-12.16115951538090,68.17919158935550,8.2445707321167,653
-12.097593307495100,68.1857681274414,8.32148551940918,-12.002915382385300,67.82719421386720,8.142165184021000,654
-11.939234733581500,67.83306884765630,8.219043731689450,-11.849651336669900,67.47285461425780,8.040441513061520,655
-11.785809516906700,67.47801971435550,8.117239952087400,-11.701507568359400,67.1162338256836,7.939316749572750,656
-11.637458801269500,67.12066650390630,8.015985488891600,-11.558646202087400,66.75735473632810,7.8386921882629400,657
-11.494338035583500,66.76105499267580,7.915182113647460,-11.421236991882300,66.39628601074220,7.738478183746340,658
-11.356616973877000,66.39924621582030,7.814737796783450,-11.289473533630400,66.0331039428711,7.638578414916990,659
-11.224486351013200,66.03528594970700,7.7145514488220200,-11.163562774658200,65.6678466796875,7.5388946533203100,660
-11.098153114318800,65.66922760009770,7.614522933959960,-11.043704986572300,65.3005599975586,7.439352035522460,661
-10.977822303772000,65.3011245727539,7.514578819274900,-10.930032730102500,64.9312744140625,7.3399810791015600,662
-10.863633155822800,64.93104553222660,7.414754867553710,-10.82265853881840,64.56005859375,7.240853786468510,663
-10.755699157714800,64.55905151367190,7.315120220184330,-10.721704483032200,64.18696594238280,7.14204740524292,664
-10.654139518737800,64.18518829345700,7.215748310089110,-10.627276420593300,63.81208801269530,7.043642520904540,665
-10.559061050415000,63.80953598022460,7.116718769073490,-10.539493560791000,63.43546676635740,6.945731163024900,666
-10.4705810546875,63.432159423828100,7.018119812011720,-10.45845890045170,63.05720901489260,6.848405838012700,667
-10.38880443573000,63.05314254760740,6.920041561126710,-10.384282112121600,62.6773796081543,6.751770496368410,668
-10.313838958740200,62.67256164550780,6.82258415222168,-10.317052841186500,62.296058654785200,6.655938148498540,669
-10.245779037475600,62.29049301147460,6.72585916519165,-10.256828308105500,61.913326263427700,6.561058044433590,670
-10.184684753418000,61.90702819824220,6.630019664764400,-10.203638076782200,61.52926254272460,6.4673027992248500,671
-10.130593299865700,61.522247314453100,6.535238742828370,-10.157506942749000,61.143985748291000,6.374841213226320,672
-10.083534240722700,61.136253356933600,6.441687107086180,-10.118452072143600,60.75755310058590,6.283858299255370,673
-10.043529510498000,60.74911880493160,6.349551677703860,-10.086483001709000,60.370079040527300,6.194530487060550,674
-10.01059627532960,60.36094284057620,6.2590107917785600,-10.06159782409670,59.981658935546900,6.107051372528080,675
-9.984734535217290,59.97181701660160,6.170259952545170,-10.043781280517600,59.59238815307620,6.021607875823980,676
-9.965937614440920,59.58184814453130,6.083488464355470,-10.033014297485400,59.202369689941400,5.93839693069458,677
-9.95418930053711,59.19112014770510,5.998897075653080,-10.029260635376000,58.81169509887700,5.857618808746340,678
-9.94946002960205,58.799739837646500,5.916686534881590,-10.032474517822300,58.420467376709000,5.779475212097170,679
-9.951708793640140,58.407798767089800,5.837064266204830,-10.042594909668000,58.028778076171900,5.704176425933840,680
-9.9608793258667,58.01539993286130,5.7602434158325200,-10.059552192688000,57.636749267578100,5.631931781768800,681
-9.976906776428220,57.62264633178710,5.686436653137210,-10.083260536193800,57.24445724487310,5.56296443939209,682
-9.99970817565918,57.22962951660160,5.615871906280520,-10.113622665405300,56.85199737548830,5.4974894523620600,683
-10.029191017150900,56.836448669433600,5.548768043518070,-10.150521278381300,56.45948028564450,5.4357428550720200,684
-10.065241813659700,56.44320297241210,5.485366344451900,-10.193833351135300,56.06698226928710,5.377953052520750,685
-10.107739448547400,56.04998779296880,5.425899028778080,-10.24341106414800,55.67461013793950,5.324366092681890,686
-10.156539916992200,55.65688705444340,5.370619773864750,-10.299101829528800,55.282440185546900,5.275229454040530,687
-10.211490631103500,55.264007568359400,5.319778919219970,-10.360725402832000,54.890560150146500,5.230803966522220,688
-10.272415161132800,54.87142562866210,5.273643493652340,-10.428092956543000,54.499053955078100,5.191359996795650,689
-10.33912467956540,54.47922897338870,5.232490062713620,-10.500997543335000,54.108001708984400,5.1571760177612300,690
-10.411412239074700,54.08750534057620,5.1966023445129400,-10.579205513000500,53.71748352050780,5.128555774688720,691
-10.489045143127400,53.69633483886720,5.166289329528810,-10.66247844696050,53.32756805419920,5.105802059173580,692
-10.571782112121600,53.30580139160160,5.141860008239750,-10.750536918640100,52.93833541870120,5.089258193969730,693
-10.659343719482400,52.915977478027300,5.123662948608400,-10.843103408813500,52.54987716674810,5.079261779785160,694
-10.75145435333250,52.526947021484400,5.112040042877200,-10.939990997314500,52.16237258911130,5.07607364654541,695
-10.84793758392330,52.13883972167970,5.107254505157470,-11.041139602661100,51.77597427368160,5.079823970794680,696
-10.948736190795900,51.75180435180660,5.10944128036499,-11.146496772766100,51.390872955322300,5.090620517730710,697
-11.053799629211400,51.36601257324220,5.118712425231930,-11.256011009216300,51.00721740722660,5.108545303344730,698
-11.163073539733900,50.98162841796880,5.135152339935300,-11.369606018066400,50.62516784667970,5.133666515350340,699
-11.27647876739500,50.59882736206060,5.158830642700200,-11.487184524536100,50.244895935058600,5.166025161743160,700
-11.393916130065900,50.21775817871090,5.18979024887085,-11.608627319335900,49.86652755737310,5.205641746521000,701
-11.515263557434100,49.83858871459960,5.228053092956540,-11.733796119689900,49.4902229309082,5.252508640289310,702
-11.64037799835210,49.46145248413090,5.273612976074220,-11.86252212524410,49.116085052490200,5.306594371795650,703
-11.769088745117200,49.086483001709000,5.326437473297120,-11.994623184204100,48.744224548339800,5.367837905883790,704
-11.901206970214800,48.71378707885740,5.386466026306150,-12.129887580871600,48.374725341796900,5.436150550842290,705
-12.036519050598100,48.34346008300780,5.453609466552730,-12.268084526062000,48.00763702392580,5.511412143707280,706
-12.174787521362300,47.975563049316400,5.527746677398680,-12.408966064453100,47.64301300048830,5.59348201751709,707
-12.315760612487800,47.61014938354490,5.608734130859380,-12.552258491516100,47.28084945678710,5.6821794509887700,708
-12.459158897399900,47.247222900390600,5.696390628814700,-12.69768238067630,46.92111587524410,5.777312278747560,709
-12.604697227478000,46.886775970459000,5.790519714355470,-12.844924926757800,46.56377410888670,5.878646373748780,710
-12.752057075500500,46.52876281738280,5.8908867835998500,-12.993680953979500,46.208736419677700,5.985939979553220,711
-12.900928497314500,46.1731071472168,5.9972453117370600,-13.143610000610400,45.855892181396500,6.098912715911870,712
-13.0509672164917,45.81970977783200,6.109312057495120,-13.294384002685500,45.505096435546900,6.217281341552730,713
-13.201837539672900,45.46842956542970,6.226800441741940,-13.44564437866210,45.15617752075200,6.340724468231200,714
-13.353178024292000,45.11909866333010,6.349386215209960,-13.59704303741460,44.808937072753900,6.468923091888430,715
-13.50463581085210,44.77153015136720,6.476746559143070,-13.748213768005400,44.463157653808600,6.601527690887450,716
-13.655839920043900,44.42550277709960,6.608529090881350,-13.898789405822800,44.118587493896500,6.7381815910339400,717
-13.806422233581500,44.08077621459960,6.744376182556150,-14.048443794250500,43.77507019042970,6.878561019897460,718
-13.956071853637700,43.73714828491210,6.883979320526120,-14.197086334228500,43.43259811401370,7.022538661956790,719
-14.104713439941400,43.39458465576170,7.027230262756350,-14.344704627990700,43.0911979675293,7.170047283172610,720
-14.252336502075200,43.053096771240200,7.1740641593933100,-14.491291999816900,42.750877380371100,7.321008205413820,721
-14.398929595947300,42.71269607543950,7.324400901794430,-14.636838912963900,42.411617279052700,7.475340843200680,722
-14.54448413848880,42.37337875366210,7.478161811828610,-14.781341552734400,42.07343292236330,7.632955074310300,723
-14.688992500305200,42.03513717651370,7.635255813598630,-14.924796104431200,41.73630905151370,7.793760299682620,724
-14.832450866699200,41.69797897338870,7.795591354370120,-15.06719970703130,41.400230407714800,7.957655906677250,725
-14.974855422973600,41.36188507080080,7.959070682525640,-15.208552360534700,41.065185546875,8.124541282653810,726
-15.116203308105500,41.02683639526370,8.125589370727540,-15.348856925964400,40.73114776611330,8.294310569763180,727
-15.25649642944340,40.69281768798830,8.29504680633545,-15.488113403320300,40.398094177246100,8.466853141784670,728
-15.395734786987300,40.359806060791000,8.467329025268560,-15.626326560974100,40.06599807739260,8.642062187194820,729
-15.533921241760300,40.027774810791000,8.642329216003420,-15.76350212097170,39.73482894897460,8.819822311401370,730
-15.671059608459500,39.696693420410200,8.81993293762207,-15.899641036987300,39.40456771850590,9.000014305114750,731
-15.807157516479500,39.36652755737310,9.000029563903810,-16.03493881225590,39.075347900390600,9.182507514953610,732
-15.94244384765630,39.03733825683590,9.182507514953610,-16.169775009155300,38.74723815917970,9.367249488830570,733
-16.077281951904300,38.709232330322300,9.367249488830570,-16.304183959960900,38.4201774597168,9.55415153503418,734
-16.211688995361300,38.38216781616210,9.55415153503418,-16.43817901611330,38.0941276550293,9.743094444274900,735
-16.345685958862300,38.05611801147460,9.743094444274900,-16.571779251098600,37.769039154052700,9.933971405029300,736
-16.479286193847700,37.73102951049810,9.933971405029300,-16.704999923706100,37.44486999511720,10.126673698425300,737
-16.612506866455100,37.4068603515625,10.126673698425300,-16.837858200073200,37.12158203125,10.321091651916500,738
-16.745365142822300,37.08357238769530,10.321091651916500,-16.970375061035200,36.799129486084000,10.517121315002400,739
-16.87788200378420,36.76111602783200,10.517121315002400,-17.10257911682130,36.47742462158200,10.714595794677700,740
-17.010087966918900,36.439414978027300,10.714595794677700,-17.23451805114750,36.15637969970700,10.913313865661600,741
-17.14202308654790,36.118370056152300,10.913313865661600,-17.366230010986300,35.83588790893560,11.11307144165040,742
-17.27373504638670,35.79787826538090,11.11307144165040,-17.497751235961900,35.5158576965332,11.313682556152300,743
-17.405258178710900,35.47784423828130,11.313682556152300,-17.629127502441400,35.1961784362793,11.514967918396000,744
-17.536632537841800,35.15816879272460,11.514967918396000,-17.760391235351600,34.87677764892580,11.716750144958500,745
-17.667896270752000,34.83876419067380,11.716750144958500,-17.89158058166500,34.55754470825200,11.918862342834500,746
-17.79908561706540,34.519535064697300,11.918862342834500,-18.022735595703100,34.2384033203125,12.121133804321300,747
-17.930238723754900,34.20039367675780,12.121133804321300,-18.153888702392600,33.91926574707030,12.323402404785200,748
-18.0613956451416,33.88125228881840,12.323402404785200,-18.285083770752000,33.60002899169920,12.525501251220700,749
-18.192588806152300,33.56201934814450,12.525501251220700,-18.416351318359400,33.280609130859400,12.727259635925300,750
-18.3238582611084,33.24259948730470,12.727259635925300,-18.547731399536100,32.960914611816400,12.928510665893600,751
-18.45524024963380,32.92290496826170,12.928510665893600,-18.67926788330080,32.64085388183590,13.129074096679700,752
-18.58677101135250,32.60284423828130,13.129074096679700,-18.810991287231400,32.32032775878910,13.328770637512200,753
-18.71849822998050,32.282318115234400,13.328770637512200,-18.942943572998000,31.999244689941400,13.527405738830600,754
-18.850452423095700,31.961231231689500,13.527405738830600,-19.07517433166500,31.677488327026400,13.724776268005400,755
-18.98267936706540,31.639476776123000,13.724776268005400,-19.207721710205100,31.35495948791500,13.920669555664100,756
-19.1152286529541,31.31694984436040,13.920669555664100,-19.34063148498540,31.03154754638670,14.114846229553200,757
-19.248138427734400,30.9935359954834,14.114846229553200,-19.473955154418900,30.70713233947750,14.30705738067630,758
-19.38146209716800,30.669118881225600,14.30705738067630,-19.607742309570300,30.381587982177700,14.497025489807100,759
-19.515249252319300,30.343576431274400,14.497025489807100,-19.742048263549800,30.054779052734400,14.68443775177000,760
-19.649555206298800,30.016767501831100,14.68443775177000,-19.876930236816400,29.726566314697300,14.868959426879900,761
-19.784435272216800,29.688556671142600,14.868959426879900,-20.012449264526400,29.396808624267600,15.05023193359380,762
-19.91995620727540,29.358795166015600,15.05023193359380,-20.14862823486330,29.065439224243200,15.228038787841800,763
-20.056135177612300,29.027429580688500,15.228038787841800,-20.285486221313500,28.732423782348600,15.402206420898400,764
-20.192991256713900,28.694412231445300,15.402206420898400,-20.423036575317400,28.397722244262700,15.572555541992200,765
-20.330543518066400,28.359708786010700,15.572555541992200,-20.56129264831540,28.06130599975590,15.738911628723100,766
-20.468799591064500,28.02329444885250,15.738911628723100,-20.700260162353500,27.72315216064450,15.90109920501710,767
-20.60776710510250,27.685138702392600,15.90109920501710,-20.839948654174800,27.38324737548830,16.05894660949710,768
-20.747455596923800,27.34523582458500,16.05894660949710,-20.980361938476600,27.041580200195300,16.212284088134800,769
-20.887868881225600,27.003568649292000,16.212284088134800,-21.121496200561500,26.69815444946290,16.3609561920166,770
-21.029003143310500,26.660144805908200,16.3609561920166,-21.263351440429700,26.352977752685500,16.504812240600600,771
-21.17085838317870,26.314966201782200,16.504812240600600,-21.40591812133790,26.006071090698200,16.643718719482400,772
-21.31342315673830,25.968059539794900,16.643718719482400,-21.549184799194300,25.65746307373050,16.77755355834960,773
-21.456689834594700,25.61945152282720,16.77755355834960,-21.69312858581540,25.30719566345220,16.906217575073200,774
-21.600635528564500,25.269184112548800,16.906217575073200,-21.83774185180660,24.955312728881800,17.02962875366210,775
-21.745248794555700,24.917299270629900,17.02962875366210,-21.98299217224120,24.601871490478500,17.147722244262700,776
-21.890499114990200,24.563861846923800,17.147722244262700,-22.128856658935500,24.246944427490200,17.26047134399410,777
-22.036361694335900,24.208932876586900,17.26047134399410,-22.275299072265600,23.890594482421900,17.36786460876470,778
-22.18280792236330,23.852584838867200,17.36786460876470,-22.422298431396500,23.53290557861330,17.46990966796880,779
-22.329803466796900,23.49489402771000,17.46990966796880,-22.569812774658200,23.17395782470700,17.5666561126709,780
-22.477319717407200,23.13594627380370,17.5666561126709,-22.717819213867200,22.813812255859400,17.65805435180660,781
-22.62532615661620,22.775798797607400,17.65805435180660,-22.86631202697750,22.452486038208000,17.74382209777830,782
-22.773820877075200,22.414474487304700,17.74382209777830,-23.01527976989750,22.090002059936500,17.82367515563970,783
-22.922788619995100,22.05198860168460,17.82367515563970,-23.164703369140600,21.726402282714800,17.897371292114300,784
-23.07221221923830,21.68838882446290,17.897371292114300,-23.314563751220700,21.36174964904790,17.964704513549800,785
-23.222068786621100,21.32373809814450,17.964704513549800,-23.464824676513700,20.99612045288090,18.025516510009800,786
-23.372331619262700,20.958106994628900,18.025516510009800,-23.61545181274410,20.629596710205100,18.079683303833000,787
-23.522960662841800,20.591583251953100,18.079683303833000,-23.766407012939500,20.26227569580080,18.12713623046880,788
-23.673913955688500,20.22426414489750,18.12713623046880,-23.917646408081100,19.89426612854000,18.167848587036100,789
-23.825151443481400,19.85625648498540,18.167848587036100,-24.06912612915040,19.525671005249000,18.20182228088380,790
-23.97663116455080,19.487659454345700,18.20182228088380,-24.22079849243160,19.156599044799800,18.22911262512210,791
-24.12830352783200,19.118589401245100,18.22911262512210,-24.372623443603500,18.78716468811040,18.249797821044900,792
-24.280132293701200,18.7491512298584,18.249797821044900,-24.524555206298800,18.417463302612300,18.263988494873000,793
-24.432064056396500,18.379451751709000,18.263988494873000,-24.676557540893600,18.0476016998291,18.27182388305660,794
-24.584064483642600,18.00959014892580,18.27182388305660,-24.828584671020500,17.677671432495100,18.273456573486300,795
-24.73609161376950,17.63966178894040,18.273456573486300,-24.98060417175290,17.307762145996100,18.269060134887700,796
-24.888111114502000,17.26974868774410,18.269060134887700,-25.132583618164100,16.937950134277300,18.258819580078100,797
-25.040088653564500,16.899940490722700,18.258819580078100,-25.28449249267580,16.568307876586900,18.242931365966800,798
-25.192001342773400,16.530296325683600,18.242931365966800,-25.43630599975590,16.19890022277830,18.221595764160200,799
-25.34381103515630,16.160888671875,18.221595764160200,-25.587995529174800,15.829785346984900,18.19500732421880,800
-25.49550437927250,15.791773796081500,18.19500732421880,-25.73954963684080,15.461012840271000,18.163331985473600,801
-25.647056579589800,15.423001289367700,18.163331985473600,-25.890939712524400,15.092634201049800,18.126693725585900,802
-25.79844856262210,15.054622650146500,18.126693725585900,-26.04214859008790,14.724698066711400,18.08518409729000,803
-25.949655532836900,14.686686515808100,18.08518409729000,-26.19315528869630,14.35725212097170,18.03887176513670,804
-26.100662231445300,14.31924057006840,18.03887176513670,-26.34393882751470,13.99034595489500,17.9877986907959,805
-26.251447677612300,13.9523344039917,17.9877986907959,-26.494482040405300,13.624031066894500,17.931991577148400,806
-26.401987075805700,13.586019515991200,17.931991577148400,-26.644760131835900,13.258357048034700,17.871463775634800,807
-26.55226707458500,13.220345497131300,17.871461868286100,-26.79475212097170,12.89338207244870,17.806196212768600,808
-26.702259063720700,12.85537052154540,17.806194305419900,-26.94443130493160,12.529162406921400,17.736169815063500,809
-26.851940155029300,12.491150856018100,17.736167907714800,-27.093780517578100,12.165759086608900,17.661344528198200,810
-27.001285552978500,12.127747535705600,17.661344528198200,-27.242759704589800,11.803239822387700,17.581668853759800,811
-27.1502685546875,11.765228271484400,17.581668853759800,-27.39134979248050,11.44167423248290,17.497079849243200,812
-27.298856735229500,11.40366268157960,17.49707794189450,-27.53951644897460,11.08113956451420,17.407493591308600,813
-27.447023391723600,11.04312801361080,17.40749168396000,-27.687223434448200,10.721719741821300,17.312820434570300,814
-27.594728469848600,10.683708190918000,17.312820434570300,-27.83443832397460,10.363502502441400,17.212955474853500,815
-27.741943359375,10.325490951538100,17.212953567504900,-27.981115341186500,10.006589889526400,17.10778045654300,816
-27.888622283935500,9.968578338623050,17.107776641845700,-28.127216339111300,9.651086807250980,16.997159957885700,817
-28.034719467163100,9.613075256347660,16.99715805053710,-28.272686004638700,9.297113418579100,16.88094711303710,818
-28.180191040039100,9.259101867675780,16.88094711303710,-28.41747283935550,8.944799423217770,16.758987426757800,819
-28.32497787475590,8.90678882598877,16.75898551940920,-28.561519622802700,8.59428882598877,16.631099700927700,820
-28.469024658203100,8.55627727508545,16.6310977935791,-28.704761505127000,8.245739936828610,16.497087478637700,821
-28.612268447876000,8.207728385925290,16.497087478637700,-28.847122192382800,7.89932918548584,16.356748580932600,822
-28.754627227783200,7.861318111419680,16.356748580932600,-28.988523483276400,7.5552496910095200,16.209857940673800,823
-28.896028518676800,7.517238616943360,16.209857940673800,-29.12887954711910,7.213724136352540,16.056163787841800,824
-29.03638458251950,7.175713062286380,16.056163787841800,-29.268091201782200,6.87497615814209,15.895444869995100,825
-29.17559814453130,6.836965084075930,15.8954439163208,-29.406108856201200,6.539134979248050,15.727742195129400,826
-29.313615798950200,6.501123905181890,15.727741241455100,-29.54291534423830,6.206239700317380,15.553311347961400,827
-29.450422286987300,6.168229103088380,15.553309440612800,-29.678508758544900,5.876303195953370,15.372428894043000,828
-29.586013793945300,5.838292121887210,15.372427940368700,-29.81288719177250,5.549315452575680,15.185388565063500,829
-29.72039222717290,5.5113043785095200,15.18538761138920,-29.946069717407200,5.225241184234620,14.992511749267600,830
-29.85357666015630,5.187229633331300,14.992510795593300,-30.078075408935500,4.904024124145510,14.79412841796880,831
-29.98558235168460,4.866013050079350,14.794126510620100,-30.208942413330100,4.585586071014400,14.590572357177700,832
-30.11644744873050,4.547574996948240,14.590571403503400,-30.338706970214800,4.269827365875240,14.382193565368700,833
-30.246212005615200,4.231816291809080,14.382192611694300,-30.46742057800290,3.9566335678100600,14.169339179992700,834
-30.374923706054700,3.9186224937439000,14.16933822631840,-30.59512710571290,3.6458756923675500,13.952349662780800,835
-30.50263214111330,3.6078643798828100,13.952348709106400,-30.721895217895500,3.3374078273773200,13.731574058532700,836
-30.629398345947300,3.2993967533111600,13.731573104858400,-30.84778594970700,3.0310781002044700,13.507343292236300,837
-30.755290985107400,2.9930667877197300,13.507343292236300,-30.972862243652300,2.726726531982420,13.279986381530800,838
-30.880367279052700,2.688715696334840,13.279986381530800,-31.097196578979500,2.4241833686828600,13.049824714660600,839
-31.00469970703130,2.3861725330352800,13.049824714660600,-31.220853805542000,2.1232800483703600,12.81716251373290,840
-31.128360748291000,2.085268974304200,12.81716251373290,-31.343908309936500,1.8238452672958400,12.582298278808600,841
-31.251415252685500,1.7858340740203900,12.582298278808600,-31.466434478759800,1.5257030725479100,12.345518112182600,842
-31.373939514160200,1.487691879272460,12.345518112182600,-31.5884952545166,1.2286860942840600,12.107090950012200,843
-31.496002197265600,1.1906747817993200,12.107090950012200,-31.710163116455100,0.9326239824295040,11.867279052734400,844
-31.6176700592041,0.894612729549408,11.867279052734400,-31.83150863647460,0.6373528838157650,11.62633228302000,845
-31.739013671875,0.599339485168457,11.626331329345700,-31.9526424407959,0.3428204655647280,11.384551048278800,846
-31.860179901123000,0.3047340512275700,11.384478569030800,-32.074317932128900,0.049123458564281500,11.142242431640600,847
-31.981903076171900,0.010913345031440300,11.141952514648400,-32.19675827026370,-0.24394232034683200,10.899542808532700,848
-32.104373931884800,-0.2822165787220000,10.898966789245600,-32.319969177246100,-0.5365427136421200,10.65665054321290,849
-32.22758865356450,-0.5748201012611390,10.65572452545170,-32.4439582824707,-0.8288350105285650,10.4137601852417,850
-32.3515625,-0.8670583367347720,10.412426948547400,-32.56873321533200,-1.1209725141525300,10.171051025390600,851
-32.476295471191400,-1.1590821743011500,10.169260025024400,-32.69423294067380,-1.4131696224212600,9.928723335266110,852
-32.60173034667970,-1.4510958194732700,9.926441192626950,-32.82036209106450,-1.7056567668914800,9.687005996704100,853
-32.72776794433590,-1.7433311939239500,9.684205055236820,-32.947025299072300,-1.998653769493100,9.44611930847168,854
-32.85432434082030,-2.0360121726989700,9.44277572631836,-33.074119567871100,-2.2923758029937700,9.20628833770752,855
-32.981292724609400,-2.329359531402590,9.202376365661620,-33.20156478881840,-2.5870206356048600,8.967714309692380,856
-33.10859298706060,-2.623575210571290,8.963214874267580,-33.32925033569340,-2.8827896118164100,8.730611801147460,857
-33.23612594604490,-2.918865203857420,8.725506782531740,-33.457096099853500,-3.1798672676086400,8.4951810836792,858
-33.36380386352540,-3.2154183387756300,8.48945426940918,-33.58499526977540,-3.4784364700317400,8.261626243591310,859
-33.49152755737310,-3.5134215354919400,8.255264282226560,-33.71286392211910,-3.778674364089970,8.030152320861820,860
-33.61922073364260,-3.8130571842193600,8.023143768310550,-33.840599060058600,-4.080747127532960,7.800958633422850,861
-33.74677658081060,-4.114494323730470,7.793294906616210,-33.96810531616210,-4.384823322296140,7.57425594329834,862
-33.87410354614260,-4.417906284332280,7.565930366516110,-34.09528350830080,-4.6910552978515600,7.350246429443360,863
-34.001102447509800,-4.723448753356930,7.341253757476810,-34.22203063964840,-4.999599456787110,7.129145622253420,864
-34.127681732177700,-5.031283855438230,7.119485855102540,-34.3482551574707,-5.310598850250240,6.9111647605896,865
-34.25373077392580,-5.341557025909420,6.9008378982543900,-34.473838806152300,-5.624194622039800,6.69652795791626,866
-34.379150390625,-5.65441370010376,6.685535907745360,-34.59867858886720,-5.940520763397220,6.4854583740234400,867
-34.50383377075200,-5.969991207122800,6.4738078117370600,-34.7226676940918,-6.259701728820800,6.27818489074707,868
-34.62767028808590,-6.288418292999270,6.265883445739750,-34.84568786621090,-6.581860542297360,6.074951648712160,869
-34.75055694580080,-6.60982084274292,6.062010288238530,-34.96763229370120,-6.907104969024660,5.875995635986330,870
-34.87236404418950,-6.934310436248780,5.862427711486820,-35.0883674621582,-7.235543251037600,5.681578159332280,871
-34.992977142334000,-7.261998176574710,5.6673994064331100,-35.20777893066410,-7.567266464233400,5.491950511932370,872
-35.112281799316400,-7.592977523803710,5.477179527282720,-35.32574462890630,-7.902361869812010,5.307387828826900,873
-35.23013687133790,-7.92733907699585,5.292046546936040,-35.4421272277832,-8.240900993347170,5.128159523010250,874
-35.3464241027832,-8.265157699584960,5.112272262573240,-35.556793212890600,-8.5829496383667,4.954554557800290,875
-35.46099853515630,-8.606499671936040,4.938148498535160,-35.66961669921880,-8.928555488586430,4.78685998916626,876
-35.57374572753910,-8.951415061950680,4.769965171813970,-35.78044509887700,-9.277754783630370,4.6253743171691900,877
-35.68449401855470,-9.299941062927250,4.608025074005130,-35.889137268066400,-9.630566596984860,4.47040319442749,878
